asset	anchor_u	anchor_v	width	height	sidc
neutral_ammunition_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSXO---F--
neutral_ammunition_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSXO--AF--
neutral_ammunition_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSXO---H--
neutral_ammunition_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSXO--AH--
neutral_ammunition_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSXO---I--
neutral_ammunition_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSXO--AI--
neutral_anti_tank_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCAA---A--
neutral_anti_tank_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCAA--AA--
neutral_anti_tank_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCAA---C--
neutral_anti_tank_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCAA--AC--
neutral_anti_tank_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCAA---D--
neutral_anti_tank_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCAA--AD--
neutral_anti_tank_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCAA---E--
neutral_anti_tank_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCAA--AE--
neutral_anti_tank_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCAA---F--
neutral_anti_tank_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCAA--AF--
neutral_anti_tank_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCAA---H--
neutral_anti_tank_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCAA--AH--
neutral_anti_tank_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCAA---I--
neutral_anti_tank_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCAA--AI--
neutral_armour_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCA----A--
neutral_armour_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCA---AA--
neutral_armour_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCA----C--
neutral_armour_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCA---AC--
neutral_armour_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCA----D--
neutral_armour_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCA---AD--
neutral_armour_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCA----E--
neutral_armour_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCA---AE--
neutral_armour_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCA----F--
neutral_armour_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCA---AF--
neutral_armour_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCA----H--
neutral_armour_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCA---AH--
neutral_armour_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCA----I--
neutral_armour_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCA---AI--
neutral_artillery_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCF----A--
neutral_artillery_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCF---AA--
neutral_artillery_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCF----C--
neutral_artillery_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCF---AC--
neutral_artillery_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCF----D--
neutral_artillery_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCF---AD--
neutral_artillery_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCF----E--
neutral_artillery_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCF---AE--
neutral_artillery_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCF----F--
neutral_artillery_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCF---AF--
neutral_artillery_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCF----H--
neutral_artillery_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCF---AH--
neutral_artillery_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCF----I--
neutral_artillery_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCF---AI--
neutral_aviation_fixed_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVF---A--
neutral_aviation_fixed_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVF--AA--
neutral_aviation_fixed_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVF---C--
neutral_aviation_fixed_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVF--AC--
neutral_aviation_fixed_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVF---D--
neutral_aviation_fixed_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVF--AD--
neutral_aviation_fixed_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVF---E--
neutral_aviation_fixed_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVF--AE--
neutral_aviation_fixed_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVF---F--
neutral_aviation_fixed_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVF--AF--
neutral_aviation_fixed_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVF---H--
neutral_aviation_fixed_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVF--AH--
neutral_aviation_fixed_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVF---I--
neutral_aviation_fixed_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVF--AI--
neutral_aviation_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVR---A--
neutral_aviation_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVR--AA--
neutral_aviation_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVR---C--
neutral_aviation_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVR--AC--
neutral_aviation_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVR---D--
neutral_aviation_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVR--AD--
neutral_aviation_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVR---E--
neutral_aviation_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVR--AE--
neutral_aviation_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVR---F--
neutral_aviation_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVR--AF--
neutral_aviation_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVR---H--
neutral_aviation_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVR--AH--
neutral_aviation_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVR---I--
neutral_aviation_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVR--AI--
neutral_bridging_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----A--
neutral_bridging_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AA--
neutral_bridging_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCE----C--
neutral_bridging_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCE---AC--
neutral_bridging_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCE----D--
neutral_bridging_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCE---AD--
neutral_bridging_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----E--
neutral_bridging_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AE--
neutral_bridging_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----F--
neutral_bridging_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AF--
neutral_bridging_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----H--
neutral_bridging_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AH--
neutral_bridging_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----I--
neutral_bridging_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AI--
neutral_cavalry_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCRV---A--
neutral_cavalry_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCRV--AA--
neutral_cavalry_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCRV---C--
neutral_cavalry_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCRV--AC--
neutral_cavalry_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCRV---D--
neutral_cavalry_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCRV--AD--
neutral_cavalry_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCRV---E--
neutral_cavalry_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCRV--AE--
neutral_cavalry_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCRV---F--
neutral_cavalry_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCRV--AF--
neutral_cavalry_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCRV---H--
neutral_cavalry_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCRV--AH--
neutral_cavalry_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCRV---I--
neutral_cavalry_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCRV--AI--
neutral_cbrn_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUA----A--
neutral_cbrn_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUA---AA--
neutral_cbrn_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUA----C--
neutral_cbrn_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUA---AC--
neutral_cbrn_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUA----D--
neutral_cbrn_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUA---AD--
neutral_cbrn_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUA----E--
neutral_cbrn_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUA---AE--
neutral_cbrn_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUA----F--
neutral_cbrn_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUA---AF--
neutral_cbrn_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUA----H--
neutral_cbrn_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUA---AH--
neutral_cbrn_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUA----I--
neutral_cbrn_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUA---AI--
neutral_css_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUS-----A--
neutral_css_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUS----AA--
neutral_css_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUS-----C--
neutral_css_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUS----AC--
neutral_css_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUS-----D--
neutral_css_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUS----AD--
neutral_css_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUS-----E--
neutral_css_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUS----AE--
neutral_css_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUS-----F--
neutral_css_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUS----AF--
neutral_css_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUS-----H--
neutral_css_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUS----AH--
neutral_css_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUS-----I--
neutral_css_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUS----AI--
neutral_electronic_warfare_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMSE--A--
neutral_electronic_warfare_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMSE-AA--
neutral_electronic_warfare_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUMSE--C--
neutral_electronic_warfare_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUMSE-AC--
neutral_electronic_warfare_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUMSE--D--
neutral_electronic_warfare_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUMSE-AD--
neutral_electronic_warfare_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMSE--E--
neutral_electronic_warfare_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMSE-AE--
neutral_electronic_warfare_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMSE--F--
neutral_electronic_warfare_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMSE-AF--
neutral_electronic_warfare_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMSE--H--
neutral_electronic_warfare_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMSE-AH--
neutral_electronic_warfare_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMSE--I--
neutral_electronic_warfare_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMSE-AI--
neutral_engineer_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----A--
neutral_engineer_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AA--
neutral_engineer_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCE----C--
neutral_engineer_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCE---AC--
neutral_engineer_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCE----D--
neutral_engineer_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCE---AD--
neutral_engineer_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----E--
neutral_engineer_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AE--
neutral_engineer_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----F--
neutral_engineer_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AF--
neutral_engineer_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----H--
neutral_engineer_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AH--
neutral_engineer_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCE----I--
neutral_engineer_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCE---AI--
neutral_eod_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUE----A--
neutral_eod_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUE---AA--
neutral_eod_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUE----C--
neutral_eod_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUE---AC--
neutral_eod_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUE----D--
neutral_eod_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUE---AD--
neutral_eod_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUE----E--
neutral_eod_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUE---AE--
neutral_eod_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUE----F--
neutral_eod_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUE---AF--
neutral_eod_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUE----H--
neutral_eod_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUE---AH--
neutral_eod_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUE----I--
neutral_eod_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUE---AI--
neutral_infantry_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCI----A--
neutral_infantry_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCI---AA--
neutral_infantry_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCI----C--
neutral_infantry_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCI---AC--
neutral_infantry_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCI----D--
neutral_infantry_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCI---AD--
neutral_infantry_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCI----E--
neutral_infantry_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCI---AE--
neutral_infantry_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCI----F--
neutral_infantry_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCI---AF--
neutral_infantry_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCI----H--
neutral_infantry_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCI---AH--
neutral_infantry_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCI----I--
neutral_infantry_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCI---AI--
neutral_maintenance_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSX----A--
neutral_maintenance_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSX---AA--
neutral_maintenance_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSX----C--
neutral_maintenance_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSX---AC--
neutral_maintenance_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSX----D--
neutral_maintenance_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSX---AD--
neutral_maintenance_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSX----E--
neutral_maintenance_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSX---AE--
neutral_maintenance_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSX----F--
neutral_maintenance_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSX---AF--
neutral_maintenance_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSX----H--
neutral_maintenance_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSX---AH--
neutral_maintenance_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSX----I--
neutral_maintenance_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSX---AI--
neutral_mech_infantry_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIZ---A--
neutral_mech_infantry_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIZ--AA--
neutral_mech_infantry_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCIZ---C--
neutral_mech_infantry_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCIZ--AC--
neutral_mech_infantry_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCIZ---D--
neutral_mech_infantry_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCIZ--AD--
neutral_mech_infantry_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIZ---E--
neutral_mech_infantry_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIZ--AE--
neutral_mech_infantry_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIZ---F--
neutral_mech_infantry_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIZ--AF--
neutral_mech_infantry_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIZ---H--
neutral_mech_infantry_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIZ--AH--
neutral_mech_infantry_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIZ---I--
neutral_mech_infantry_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIZ--AI--
neutral_medical_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSM----A--
neutral_medical_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSM---AA--
neutral_medical_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSM----C--
neutral_medical_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSM---AC--
neutral_medical_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSM----D--
neutral_medical_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSM---AD--
neutral_medical_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSM----E--
neutral_medical_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSM---AE--
neutral_medical_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSM----F--
neutral_medical_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSM---AF--
neutral_medical_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSM----H--
neutral_medical_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSM---AH--
neutral_medical_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSM----I--
neutral_medical_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSM---AI--
neutral_military_police_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUULM---A--
neutral_military_police_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUULM--AA--
neutral_military_police_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUULM---C--
neutral_military_police_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUULM--AC--
neutral_military_police_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUULM---D--
neutral_military_police_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUULM--AD--
neutral_military_police_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUULM---E--
neutral_military_police_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUULM--AE--
neutral_military_police_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUULM---F--
neutral_military_police_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUULM--AF--
neutral_military_police_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUULM---H--
neutral_military_police_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUULM--AH--
neutral_military_police_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUULM---I--
neutral_military_police_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUULM--AI--
neutral_mortar_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCFM---A--
neutral_mortar_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCFM--AA--
neutral_mortar_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCFM---C--
neutral_mortar_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCFM--AC--
neutral_mortar_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCFM---D--
neutral_mortar_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCFM--AD--
neutral_mortar_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCFM---E--
neutral_mortar_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCFM--AE--
neutral_mortar_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCFM---F--
neutral_mortar_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCFM--AF--
neutral_mortar_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCFM---H--
neutral_mortar_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCFM--AH--
neutral_mortar_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCFM---I--
neutral_mortar_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCFM--AI--
neutral_motorised_infantry_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIM---A--
neutral_motorised_infantry_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIM--AA--
neutral_motorised_infantry_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCIM---C--
neutral_motorised_infantry_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCIM--AC--
neutral_motorised_infantry_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCIM---D--
neutral_motorised_infantry_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCIM--AD--
neutral_motorised_infantry_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIM---E--
neutral_motorised_infantry_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIM--AE--
neutral_motorised_infantry_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIM---F--
neutral_motorised_infantry_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIM--AF--
neutral_motorised_infantry_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIM---H--
neutral_motorised_infantry_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIM--AH--
neutral_motorised_infantry_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCIM---I--
neutral_motorised_infantry_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCIM--AI--
neutral_radar_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMRG--A--
